2026-02-28 20:53:53.574 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.1209 | val_acc=0.6266
2026-02-28 20:53:59.022 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.1723 | val_acc=0.6517
2026-02-28 20:53:59.022 | INFO     | models.tft_model:train:251 - Early stopping at epoch 10
2026-02-28 20:53:59.027 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0962
2026-02-28 20:54:03.209 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.41738596183342314): BUY=0 (0.0%)  SELL=27 (2.0%)  HOLD=1293 (98.0%)
2026-02-28 20:54:03.211 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 16/27 removed (41% survive) — trend=0 vol=0 volume=16 funding=0 regime=0
2026-02-28 20:54:03.211 | INFO     | backtest.engine:_compute_metrics:223 -  Results: Return=1.04% | Sharpe=0.72 | MaxDD=-4.61% | WinRate=50.00% | Trades=2 (L:0 S:2)
2026-02-28 20:54:03.227 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8712 train samples
2026-02-28 20:54:05.284 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0660 | val_acc=0.6667
2026-02-28 20:54:14.992 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.2180 | val_acc=0.4921
2026-02-28 20:54:24.071 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.5407 | val_acc=0.5432
2026-02-28 20:54:24.071 | INFO     | models.tft_model:train:251 - Early stopping at epoch 10
2026-02-28 20:54:24.077 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0660
2026-02-28 20:54:27.496 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.40704379753851455): BUY=0 (0.0%)  SELL=209 (15.8%)  HOLD=1111 (84.2%)
2026-02-28 20:54:27.500 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 77/209 removed (63% survive) — trend=0 vol=0 volume=77 funding=0 regime=0
2026-02-28 20:54:27.505 | INFO     | backtest.engine:_compute_metrics:223 -  Results: Return=11.72% | Sharpe=2.81 | MaxDD=-11.38% | WinRate=45.83% | Trades=24 (L:0 S:24)
2026-02-28 20:54:27.517 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8748 train samples
2026-02-28 20:54:29.371 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0477 | val_acc=0.6942
2026-02-28 20:54:38.112 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.0628 | val_acc=0.5719
2026-02-28 20:54:46.919 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.0858 | val_acc=0.5291
2026-02-28 20:54:52.107 | INFO     | models.tft_model:train:251 - Early stopping at epoch 13
2026-02-28 20:54:52.117 | SUCCESS  | models.tft_model:train:255 - TFT best val_loss: 1.0356
2026-02-28 20:54:55.918 | INFO     | models.ensemble:generate_signals:119 - Signal distribution (threshold=0.44447142924031047): BUY=26 (2.0%)  SELL=0 (0.0%)  HOLD=1294 (98.0%)
2026-02-28 20:54:55.925 | INFO     | backtest.filters:apply_filters:120 - Filters [1h] 5/26 removed (81% survive) — trend=0 vol=0 volume=5 funding=0 regime=0
